epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,rmse_mean_height_orig,support_ratio,lr
1,train,0.5039837015086207,0.32526994013779187,0.2607685863322904,-0.806180556879122,1.1433054885811806,0.7760718522560737,-6.518506094402157,0.8440933569368936,12.39880148665255,0.3257218985721983,9.998914383200495e-05
1,val,0.14466271033653846,0.26277101699685373,0.22838763975620588,-0.13437234490120198,0.4788722455307801,0.3350697599752132,-0.42879358376114785,0.7321310664275745,7.6569543078417,0.3078213998904595,9.998914383200495e-05
2,train,0.11143714641702586,0.2513282951826724,0.22204735550472515,-0.07795946759129069,0.41236261428838383,0.30497472516593266,0.026875731543815062,0.6921802189734582,7.439220287515626,0.3246025874696929,9.995658008989371e-05
2,val,0.09640894180689102,0.251374182496664,0.22268478701152358,-0.03810683106629553,0.35819479400490495,0.2643326838379299,0.20059162016209042,0.7065296990387293,6.693766878479458,0.3078213998904595,9.995658008989371e-05
3,train,0.09288330078125,0.24567606048370194,0.2197659401970085,-0.024731060779202396,0.3587163226744551,0.26979513826213597,0.2550945571986515,0.6812169932554335,6.828694908356319,0.3270769579657193,9.99023230571997e-05
3,val,0.08873885717147435,0.24759191073919323,0.222547084933635,-0.007102349714489309,0.3393317367766336,0.24848919702670777,0.28257068702843136,0.6958326914575454,6.403014574719196,0.3078213998904595,9.99023230571997e-05
4,train,0.08857800713900862,0.24208536263222788,0.21771368481366266,-0.00919196790427379,0.34645471239199305,0.26130487854428835,0.3135625376310489,0.6684979333922607,6.677455078039755,0.3205181253367457,9.98263965328508e-05
4,val,0.08529897836538461,0.24646521592983497,0.22130208855237585,0.002042659938386704,0.3295515615085871,0.24732609355315027,0.3233300274089189,0.6944338640952543,6.3157060606307756,0.3078213998904595,9.98263965328508e-05
5,train,0.0842217807112069,0.2409307768460616,0.21746428035593052,-0.00263129933748929,0.3342501048029187,0.25200537357877767,0.35006352626703774,0.6653090686513631,6.516724147286547,0.32434965988685344,9.972883382072983e-05
5,val,0.08531775841346154,0.24594681540334934,0.21948749610788845,0.006236335183787189,0.3302773842928908,0.23876620073346277,0.3203460734495276,0.69665861929724,6.183405743333692,0.3078213998904595,9.972883382072983e-05
6,train,0.08276661839978448,0.24105459957950176,0.21742442827661396,0.005017708738746296,0.3292939466799202,0.2477715662365109,0.3792092796839007,0.6687353760644067,6.400958857706121,0.3250816608297414,9.960967771506708e-05
6,val,0.08198977739383013,0.24531245101379387,0.22078395772992063,0.011356102898673948,0.3210101393737137,0.24125921239797313,0.3579517630506053,0.6927423935758857,6.22572720329717,0.3078213998904595,9.960967771506708e-05
7,train,0.08122432314116379,0.2403014989518952,0.21676128048631974,0.007379479162198943,0.32485623481572456,0.24451285588286556,0.3886427195459785,0.6661354576925252,6.3451280346468035,0.319683732657597,9.946898048166831e-05
7,val,0.08315961788862179,0.244674657263646,0.2198778942056498,0.016490218218592534,0.32455702240540957,0.23825183218421375,0.3436852297335288,0.6909616645361696,6.253436496681694,0.3078213998904595,9.946898048166831e-05
8,train,0.08029995622306034,0.24047924800104603,0.21711256234396767,0.009844191663852198,0.3213813317555698,0.24105924211798463,0.40480488645691337,0.6672709535073758,6.283065474938992,0.32472677559688173,9.930680383499042e-05
8,val,0.08030426807892628,0.24477603378897825,0.21920400521992583,0.015675050347387254,0.3154952533724549,0.23561376632384062,0.3798227702959408,0.6926865387853803,6.091918002106175,0.3078213998904595,9.930680383499042e-05
9,train,0.0791125067349138,0.23946847878184313,0.21664433168489772,0.012561316918196064,0.31834961901011066,0.2387725696384294,0.41148540020492175,0.6630525294021765,6.227343235152347,0.32811071461644664,9.912321891107054e-05
9,val,0.08196238982371795,0.24454118295406538,0.21991019762364464,0.017562969149301555,0.32088170405287647,0.23096859173195627,0.35846542392821146,0.6905102717301832,6.12386333288933,0.3078213998904595,9.912321891107054e-05
10,train,0.07849836678340517,0.23984643005843484,0.21639640279280317,0.012891122389809162,0.3162453017864815,0.2371721779917363,0.4199204803676312,0.6654784809876847,6.192520086693918,0.3218080586400525,9.89183062363239e-05
10,val,0.07927527794471154,0.24428115794589353,0.21909316539891302,0.01965114405104096,0.31299050120241184,0.2324892436203549,0.3896309938789878,0.69156314396945,6.0564987257570175,0.3078213998904595,9.89183062363239e-05
11,train,0.07789895945581897,0.23975007648349897,0.21660499838633415,0.01525821429339147,0.31407804197858363,0.2339489001881936,0.43526686224076305,0.6655676913227042,6.101225391026739,0.3236713540965113,9.869215569222204e-05
11,val,0.07976981921073718,0.24423827605092088,0.2205945014035772,0.019995300982190378,0.31446686428272064,0.22841045018373493,0.3838592432990039,0.6904921704897733,5.983769249691712,0.3078213998904595,9.869215569222204e-05
12,train,0.07716737944504311,0.24032140157884344,0.21706614004170785,0.015457053611518612,0.3112186735083606,0.2322507258989252,0.44087454972046847,0.6681738829974182,6.085268397250617,0.32484755680478855,9.844486647586783e-05
12,val,0.07825020032051282,0.24392294036285847,0.21959292072372702,0.022524232701438218,0.30998932521672135,0.22743245058475936,0.4012801805202525,0.6895859447688164,5.9745012134118145,0.3078213998904595,9.844486647586783e-05
13,train,0.07649178340517242,0.23980234334634898,0.21645909811594438,0.018078267580893592,0.3092950701242607,0.23036497562764327,0.45383790280939607,0.6668356934713761,6.035759231200171,0.3209084346376616,9.817654705648476e-05
13,val,0.07770714393028846,0.24373124772518584,0.21861034308363708,0.02405997412292471,0.30798418842967606,0.22528707222131553,0.40900065557035525,0.6897570104451208,5.893212289661249,0.3078213998904595,9.817654705648476e-05
14,train,0.07591047615840517,0.2395337125437506,0.21630921121948135,0.021115464710862564,0.30774879720509557,0.22937442094634447,0.4550314304643318,0.6668708475588766,6.007820268906719,0.3270757214776401,9.788731512783807e-05
14,val,0.07651226337139423,0.24357245486047094,0.21916284841287503,0.025331225397367096,0.30449402515831625,0.2287249116640198,0.4223195000057711,0.6892947524863572,5.942136427297762,0.3078213998904595,9.788731512783807e-05
15,train,0.0752007846174569,0.23887625574587878,0.21589657141753119,0.019237735571022485,0.30595975175502993,0.2277935916383474,0.4587647678244242,0.6627534751146844,5.988221834068829,0.3210498415190598,9.75772975566109e-05
15,val,0.07650835086137821,0.2444315078374622,0.2217212796450883,0.018444004664677216,0.30391214819254186,0.2230460395545126,0.4245252431345091,0.6858078643512466,5.865622841036229,0.3078213998904595,9.75772975566109e-05
16,train,0.07475291285021551,0.23855073409583796,0.21599810513152434,0.019874189538081843,0.3049022164811984,0.22666771428880533,0.45656975514884857,0.6608625631389786,5.968123112959384,0.32450230039399247,9.72466303267562e-05
16,val,0.07632524539262821,0.24395761791220802,0.21694995736929665,0.022246285300751345,0.303990018542954,0.22980456005616273,0.42423030157128294,0.6938242391334821,5.977304341225583,0.3078213998904595,9.72466303267562e-05
17,train,0.07440438106142241,0.23866841993554155,0.21580481136606547,0.022614202113570903,0.30339925934564366,0.22515594162250632,0.4708045846737303,0.6627265169576199,5.918572490546032,0.324380401085163,9.689545847984956e-05
