epoch,phase,loss,rmse_tree_count,mae_tree_count,r2_tree_count,rmse_mean_height,mae_mean_height,r2_mean_height,rmse_tree_count_orig,rmse_mean_height_orig,support_ratio,lr
1,train,0.9310816271551724,0.5030923394647129,0.3684550501316461,-3.3208452476901975,1.6467381903378528,1.1979709714825382,-14.597539511513263,231494498.08122674,15.175690800670923,0.3257218985721983,9.998914383200495e-05
1,val,0.25477326221955127,0.3207034350544378,0.2442305617652651,-0.6896934858077233,0.6840968565592419,0.4583020424655076,-1.9158511296156369,37593093.76474615,9.074059398761538,0.3078213998904595,9.998914383200495e-05
2,train,0.15397149447737069,0.28768654618601835,0.2303178279841329,-0.41240343555171344,0.5468086825432282,0.3600563592764675,-0.7111202806755612,14284763824.145208,8.093241838966422,0.3246025874696929,9.995658008989371e-05
2,val,0.11699343950320513,0.2858501567711972,0.2220184711667635,-0.34238649981238023,0.4436227251656998,0.29548680526174026,-0.22618988179189858,4.648923510256936e+18,7.120609319416637,0.3078213998904595,9.995658008989371e-05
3,train,0.10263882341056034,0.25711758897218684,0.22174649483944361,-0.1224003554767279,0.40133396341322963,0.28319939536758415,0.06758189457258135,5616461879.299543,6.9915026446244735,0.3270769579657193,9.99023230571997e-05
3,val,0.0969081780849359,0.26132327083021,0.22492190736455153,-0.12190705002956381,0.38306798925673574,0.25903040800670263,0.08571439614574827,45919999321429.05,6.523106729863925,0.3078213998904595,9.99023230571997e-05
4,train,0.09308913658405173,0.2483388389289498,0.2189157409858758,-0.06200366511722377,0.36863869148086204,0.26808399520673154,0.2228410317076177,2679693690.002661,6.760075423885976,0.3205181253367457,9.98263965328508e-05
4,val,0.09195024539262821,0.29156232339051225,0.22053234446825867,-0.396572580559414,0.4602150268363873,0.254407601184614,-0.31962868555449586,3.191088378803918e+22,6.37675546143993,0.3078213998904595,9.98263965328508e-05
5,train,0.08819243332435345,0.2502633307371846,0.2183266314563502,-0.08181036102302519,0.36913687367078496,0.257645691389389,0.2073113040321275,523238293.9973818,6.586527292776832,0.32434965988685344,9.972883382072983e-05
5,val,0.08968411959134616,0.30750159902461627,0.22017910622118717,-0.5534435039664274,0.5499019403905768,0.24826562226203974,-0.8840857361966794,5.3244567931988435e+38,6.365809834670225,0.3078213998904595,9.972883382072983e-05
6,train,0.08537892308728448,0.24383833197311167,0.217780507542943,-0.018095372319165914,0.3414058899687469,0.2528907973270187,0.3327021270351975,2538526.3249232816,6.489059458057752,0.3250816608297414,9.960967771506708e-05
6,val,0.08250075120192307,0.2464892245722111,0.2209783422999887,0.0018482246484510245,0.32273146875349923,0.23927258880890734,0.3510476845718038,3028.7910623272155,6.203797520771047,0.3078213998904595,9.960967771506708e-05
7,train,0.08342327249461207,0.24371008540144473,0.2171674689903391,-0.020980137681394062,0.33884807678061857,0.24793566099355083,0.33484520572216747,35333741.443314515,6.399520853334988,0.319683732657597,9.946898048166831e-05
7,val,0.0859234149639423,0.2557118691260229,0.2184771142103183,-0.07424286994152496,0.372953693647166,0.24237453246110882,0.13335750045663364,712311159952775.6,6.248796162630389,0.3078213998904595,9.946898048166831e-05
